internal_id,Award ID,Recipient Name,Start Date,End Date,Award Amount,Awarding Agency,Awarding Sub Agency,CFDA Number,Description,Place of Performance State Code,Place of Performance City Code,awarding_agency_id,agency_slug,generated_internal_id
231636160,15POVC24GG01541HT,"PATHFINDERS MILWAUKEE, INC.",2024-10-01,2027-09-30,856612.0,Department of Justice,Office of Justice Programs,16.320,"PATHFINDERS WILL PROVIDE HOUSING SUPPORT, POSITIVE YOUTH DEVELOPMENT AND TRAUMA-INFORMED CARE, AND CASE MANAGEMENT TO YOUTH SURVIVORS WHO HAVE EXPERIENCED HUMAN TRAFFICKING IN MILWAUKEE, WI. THE PROGRAM WILL PROVIDE SAFE, STABLE SHORT-TERM HOUSING ASSISTANCE FOR YOUTH SURVIVORS BETWEEN THE AGES OF 1825 FOR 624 MONTHS.",WI,WI53000,252,department-of-justice,ASST_NON_15POVC24GG01541HT_015
234946900,2020NZNX0003,HEALTH SERVICES KENTUCKY CABINET FOR,2020-10-01,2024-09-30,852669.91,Department of Justice,Office of Justice Programs,16.320,KENTUCKY STATEWIDE RESPONSE TO CHILD TRAFFICKING INITIATIVE,KY,KY28900,252,department-of-justice,ASST_NON_2020NZNX0003_015
231635665,15POVC23GG02764HT,"GEORGIA CENTER FOR CHILD ADVOCACY, INC",2023-10-01,2027-09-30,852400.0,Department of Justice,Office of Justice Programs,16.320,"THE GEORGIA CENTER FOR CHILD ADVOCACY PROPOSES TO IMPLEMENT THE ENVISION PROJECT: SPECIALIZED SERVICES FOR VICTIMS OF TRAFFICKING. THE PURPOSE IS TO ENHANCE THE WELLBEING OF VICTIMS OF TRAFFICKING BY INCREASING AND IMPROVING EDUCATIONAL AND ECONOMIC OPPORTUNITIES, SAFETY AND SECURITY, INDEPENDENCE, AND SELF-SUFFICIENCY. THE PROPOSED PROJECT WILL PROVIDE TRAFFICKING VICTIMS IN THE ATLANTA METROPOLITAN AREA AN OPPORTUNITY TO DEVELOP SKILLS AND ENGAGE IN EXPERIENCES TO SUPPORT EDUCATIONAL ENGAGEMENT AND ACHIEVEMENT, DEVELOP EMPLOYMENT SKILLS TO SUPPORT FINANCIAL INDEPENDENCE, PROMOTE LIFE SKILLS AND PREPARATION FOR INDEPENDENT LIVING, AND ENHANCE AND ENRICH PERSONAL GROWTH AND COMMUNITY CONNECTEDNESS. PROJECT ACTIVITIES INCLUDE DEVELOPING, IMPLEMENTING, AND DELIVERING CURRICULA TO TRAFFICKED YOUTH WITHIN THESE 4 CORE AREAS: EDUCATIONAL SUPPORT, EMPLOYMENT READINESS, LIFE SKILLS, PERSONAL GROWTH AND DEVELOPMENT. THE ADVANCED PROGRAMMING ACTIVITIES THROUGH CASE MANAGEMENT SERVICES, INVOLVES INDIVIDUALIZED CAREER TRAINING AND EXPERIENCES, TO SUPPORT MINOR VICTIMS OF TRAFFICKING. THE PROJECT ALSO SEEKS TO ENHANCE CAREGIVER SUPPORT BY PROVIDING MONTHLY CAREGIVER SUPPORT GROUPS TO THE FAMILIES OF TRAFFICKING VICTIMS. THE ENVISION PROJECT WILL ALSO CONDUCT COMMUNITY AWARENESS AND PROFESSIONAL TRAININGS TO IMPROVE IDENTIFICATION, FACILITATE COLLABORATIVE RESPONSE, AND STRENGTHEN INTERVENTION. EXPECTED OUTCOMES INCLUDE: IMPROVED VICTIM WELL-BEING; IMPROVED EDUCATIONAL ENGAGEMENT, EMPLOYMENT READINESS, LIFE SKILLS, IDENTIFICATION OF STRENGTHS AND INTERESTS, EDUCATIONAL AND EMPLOYMENT ATTAINMENT; VICTIMS AND CAREGIVERS CONNECTED, SAFE, AND SUPPORTED; REGULAR ATTENDANCE AND SUCCESSFUL COMPLETION OF SERVICE.",GA,GA04000,252,department-of-justice,ASST_NON_15POVC23GG02764HT_015
234950440,2020VTBXK029,BCFS HEALTH AND HUMAN SERVICES,2020-10-01,2023-09-30,850000.0,Department of Justice,Office of Justice Programs,16.320,STOP TASK FORCE: AN ANTI-TRAFFICKING COLLABORATION BETWEEN BCFS HEALTH AND HUMAN SERVICES AND THE SAN ANTONIO POLICE DEPARTMENT  SERVING 12 COUNTIES IN CENTRAL TEXAS.,TX,TX65000,252,department-of-justice,ASST_NON_2020VTBXK029_015
234922535,2017VTBXK018,FREEDOM NETWORK USA,2017-10-01,2020-09-30,849980.0,Department of Justice,Office of Justice Programs,16.320,FREEDOM NETWORK TRAINING INSTITUTE HOUSING TRAINING AND TECHNICAL ASSISTANCE PROJECT,DC,DC50000,252,department-of-justice,ASST_NON_2017VTBXK018_015
231636273,15POVC24GK01086HT,SAMARITAN HOUSE INC,2024-10-01,2027-09-30,849592.0,Department of Justice,Office of Justice Programs,16.320,"THE VIRGINIA STATE POLICE (VSP), THE LEAD LAW ENFORCEMENT APPLICANT, AND SAMARITANS HOUSE (SH), THE LEAD VICTIM SERVICE PROVIDER APPLICANT, ARE REQUESTING FUNDING UNDER PURPOSE AREA 2: EXPANSION OF LOCAL OR TRIBAL ECM HUMAN TRAFFICKING TASK FORCE. OTHER TASK FORCE MEMBERS INCLUDE VSP, HOMELAND SECURITY INVESTIGATIONS, THE UNITED STATES ATTORNEYS OFFICE, TRANSITIONS FAMILY VIOLENCE SERVICES (TFVS), AND THE POLICE DEPARTMENTS AND PROSECUTORS FROM THE CITIES OF CHESAPEAKE, HAMPTON, NEWPORT NEWS, NORFOLK, PORTSMOUTH, WILLIAMSBURG, AND VIRGINIA BEACH. THE METROPOLITAN STATISTICAL AREA POPULATION OF HAMPTON ROADS IS 1.8 MILLION PEOPLE.

THIS PROPOSAL SEEKS TO EXPAND TO THE SHERIFFS OFFICES AND COMMONWEALTH ATTORNEYS FOR THE COUNTIES OF MATTHEWS, ISLE OF WIGHT, YORK, ACCOMACK, BRUNSWICK, GLOUCESTER, GREENSVILLE, JAMES CITY, MIDDLESEX, NORTHAMPTON, SOUTHAMPTON, SUFFOLK, SURRY, SUSSEX, AND YORK. AGENCY PARTNERSHIP EXPANSION INCLUDES THE VIRGINIA DEPARTMENT OF LABOR AND INDUSTRY, THE VIRGINIA DMV POLICE, VIRGINIA MARINE RESOURCES POLICE, AND THE VIRGINIA ABC POLICE. 

THE TASK FORCE COVERAGE AREA INCLUDES THE U.S.S LARGEST NAVAL BASE, A LARGE AND GROWING HOTEL AND TOURISM INDUSTRY, AND A GROWING AGRITOURISM INDUSTRY",VA,VA82000,252,department-of-justice,ASST_NON_15POVC24GK01086HT_015
234938953,2019VTBXK012,"BETH ISRAEL DEACONESS MEDICAL CENTER, INC.",2020-01-01,2023-06-30,848891.15,Department of Justice,Office of Justice Programs,16.320,TRAFFICKING INTERVENTION PROJECT (TIP),MA,MA07000,252,department-of-justice,ASST_NON_2019VTBXK012_015
234946899,2020NZNX0002,OHIO OFFICE OF CRIMINAL JUSTICE SERVICES,2020-10-01,2024-09-30,847786.42,Department of Justice,Office of Justice Programs,16.320,IMPROVING OUTCOMES FOR CHILD AND YOUTH VICTIMS OF HUMAN TRAFFICKING IN OHIO,OH,OH18000,252,department-of-justice,ASST_NON_2020NZNX0002_015
231636166,15POVC24GG01548HT,CATHOLIC CHARITIES OF THE DIOCESE OF PALM BEACH INC,2024-10-01,2027-09-30,846985.0,Department of Justice,Office of Justice Programs,16.320,"CATHOLIC CHARITIES OF THE DIOCESE OF PALM BEACH (CCDPB) WILL PROVIDE SHORT-TERM AND TRANSITIONAL HOUSING TO VICTIMS OF HUMAN TRAFFICKING IN PALM BEACH, MARTIN, ST. LUCIE, INDIAN RIVER, AND OKEECHOBEE COUNTIES, FLORIDA. CCDPB WILL ALSO OFFER A WIDE ARRAY OF SUPPORT SERVICES, INCLUDING INTENSIVE CASE MANAGEMENT, JOB DEVELOPMENT AND TRAINING, MENTAL HEALTH COUNSELING, SUBSTANCE ABUSE TREATMENT, TRANSPORTATION, AND LEGAL SERVICES.",FL,FL60975,252,department-of-justice,ASST_NON_15POVC24GG01548HT_015
231636267,15POVC24GK01066HT,"SAFE HORIZON, INC.",2024-10-01,2027-09-30,842999.0,Department of Justice,Office of Justice Programs,16.320,"THE BROOKLYN HUMAN TRAFFICKING TASK FORCE (BKHTTF), CO-LED BY THE KINGS COUNTY DISTRICT ATTORNEYS OFFICE (KCDA) AND SAFE HORIZONS ANTI-TRAFFICKING PROGRAM (ATP) WILL SUPPORT HEALING, JUSTICE, AND A ROBUST MULTI-SYSTEMS RESPONSE TO VICTIMS OF ALL TYPES OF TRAFFICKING IN NEW YORK AND BEYOND. WITH FUNDING FROM OVC, BKHTTF WILL BUILD CAPACITY FOR LAW ENFORCEMENT, VICTIM SERVICES, MEDICAL, LEGAL, EDUCATION, AND OTHER SECTORS TO ADDRESS TRAFFICKING, INCLUDING THROUGH LOCAL AND REGIONAL EFFORTS AS WELL AS NATIONWIDE IMPACT AND MENTORSHIP.

BKHTTF GOALS INCLUDE:


	TO IMPROVE AND EXPAND ON OUR ESTABLISHED VICTIM-CENTERED, TRAUMA-INFORMED, AND COLLABORATIVE APPROACHES THROUGH CONTINUED EDUCATION AND TRAINING WHILE ALSO MENTORING AND SHARING BEST PRACTICES WITH TASK FORCES AND ANTI-TRAFFICKING PARTNERS IN NEW YORK STATE AND AROUND THE COUNTRY. 
	TO STRENGTHEN OUR VICTIM-CENTERED APPROACH TO PROACTIVELY INVESTIGATING AND PROSECUTING HUMAN TRAFFICKING WITH A FOCUS ON LABOR TRAFFICKING AND MALE SURVIVORS. 
	TO CONTINUE TO PROVIDE COMPREHENSIVE, TRAUMA-INFORMED SERVICES TO ALL VICTIMS OF HUMAN TRAFFICKING BY IDENTIFYING GAPS IN OUR RESPONSE TO LABOR TRAFFICKING SPECIFICALLY AND BUILDING NEW MULTI-DISCIPLINARY PARTNERSHIPS TO ADDRESS THESE GAPS.


EFFORTS FOR THIS UPCOMING GRANT CYCLE WILL FOCUS ON SOLIDIFYING SURVIVOR ENGAGEMENT IN THE TASK FORCE, STRENGTHENING THE RESPONSE TO LABOR TRAFFICKING BY USING DATA AND FORMING COLLABORATIVE PARTNERSHIPS WITH COMMUNITY-BASED ORGANIZATIONS, AND FILLING GAPS IN SERVICES TO ADDRESS THE MOST PREVALENT VULNERABILITIES REPORTED BY KEY TASK FORCE PARTNERS.",NY,NY51000,252,department-of-justice,ASST_NON_15POVC24GK01066HT_015
234938972,2019VTBXK038,SAMARITAN HOUSE INC,2019-10-01,2022-09-30,839055.0,Department of Justice,Office of Justice Programs,16.320,VICTIM SERVICE PROVIDER OF THE HAMPTON ROADS HUMAN TRAFFICKING TASKFORCE,VA,VA82000,252,department-of-justice,ASST_NON_2019VTBXK038_015
234922531,2017VTBXK013,OHIO OFFICE OF CRIMINAL JUSTICE SERVICES,2017-10-01,2021-01-31,834673.98,Department of Justice,Office of Justice Programs,16.320,IMPROVING OUTCOMES FOR OHIO''S CHILD AND YOUTH VICTIMS OF HUMAN TRAFFICKING,OH,OH18000,252,department-of-justice,ASST_NON_2017VTBXK013_015
234950436,2020VTBXK025,"THE INTERNATIONAL ORGANIZATION FOR ADOLESCENTS, INCORPORATED",2020-10-01,2024-09-30,826849.0,Department of Justice,Office of Justice Programs,16.320,WESTCHESTER COUNTY ANTI-TRAFFICKING TASK FORCE,NJ,NJ03340,252,department-of-justice,ASST_NON_2020VTBXK025_015
234906318,2015VTBXK004,COVENANT HOUSE NEW ORLEANS,2015-10-01,2019-01-31,821870.0,Department of Justice,Office of Justice Programs,16.320,COVENANT HOUSE NEW ORLEANS GREATER NEW ORLEANS HUMAN TRAFFICKING TASK FORCE,LA,LA55000,252,department-of-justice,ASST_NON_2015VTBXK004_015
234915205,2016VTBXK042,"INTERNATIONAL RESCUE COMMITTEE, INC.",2016-10-01,2020-03-31,818967.0,Department of Justice,Office of Justice Programs,16.320,CENTRAL ARIZONA UNITED TO STOP EXPLOITATION (CAUSE) FY2016,NY,NY51000,252,department-of-justice,ASST_NON_2016VTBXK042_015
234931196,2018VTBXK015,"U.S. COMMITTEE FOR REFUGEES AND IMMIGRANTS, INC.",2018-10-01,2022-06-30,817527.48,Department of Justice,Office of Justice Programs,16.320,PROJECT TRUST: TRAUMA RESPONSE TO UPLIFT SURVIVORS OF TRAFFICKING,VA,VA03000,252,department-of-justice,ASST_NON_2018VTBXK015_015
231636261,15POVC24GK01054HT,"INTERNATIONAL RESCUE COMMITTEE, INC.",2024-10-01,2027-09-30,809444.0,Department of Justice,Office of Justice Programs,16.320,"SINCE 2004, THE INTERNATIONAL RESCUE COMMITTEE (IRC) IN WASHINGTON AND THE SEATTLE POLICE DEPARTMENT (SPD), ALONG WITH THE UNITED STATES ATTORNEYS OFFICE FOR THE WESTERN DISTRICT OF WASHINGTON (USAO) AND OTHER PARTNERS, HAVE USED DEPARTMENT OF JUSTICE (DOJ) FUNDING TO LEAD WESTERN WASHINGTONS RESPONSE TO HUMAN TRAFFICKING THROUGH A COLLABORATIVE, VICTIM-CENTERED TASK FORCE, THE WASHINGTON ADVISORY COMMITTEE ON TRAFFICKING (WASHACT).

WITH RENEWED ECM FUNDING, IRC AND SPD WILL SUPPORT A SUSTAINABLE, MULTIDISCIPLINARY, CO-LEADERSHIP TASK FORCE APPROACH TO IMPROVE AND INCREASE VICTIM IDENTIFICATION OF ALL FORMS OF HUMAN TRAFFICKING, PROVIDE VICTIMS WITH ACCESS TO SERVICES, AND SEEK JUSTICE ON THEIR BEHALF. THEY WILL ALSO DEVELOP AND IMPLEMENT DETAILED PROTOCOLS TO GUIDE COLLABORATIVE WORK TO IDENTIFY AND SUPPORT SURVIVORS AND DESIGN AND PROVIDE TRAINING TO PARTNERS NATIONWIDE",WA,WA63000,252,department-of-justice,ASST_NON_15POVC24GK01054HT_015
231635122,15POVC22GG03773HT,NATIONALITIES SERVICE CENTER OF PHILADELPHIA,2022-10-01,2026-09-30,800250.0,Department of Justice,Office of Justice Programs,16.320,"WITH TWELVE YEARS OF EXPERIENCE IN PROVIDING COMPREHENSIVE LEGAL AND SOCIAL SERVICES FOR FOREIGN-BORN SURVIVORS OF HUMAN TRAFFICKING IN SOUTHEASTERN PENNSYLVANIA (PA), NATIONALITIES SERVICE CENTER (NSC) HAS IDENTIFIED SIX EXISTING GAPS FOR THIS POPULATION: HOUSING ASSISTANCE, ACCESS TO MENTAL SERVICES, ACCESS TO MEDICAL CARE, IMMIGRATION LEGAL SERVICES, CASE MANAGEMENT SUPPORTS AND ECONOMIC EMPOWERMENT. UNDER THIS PROJECT, NSC WILL FILL IN THESE GAPS FOR FOREIGN-BORN SURVIVORS IN THE FIVE COUNTIES OF SOUTHEASTERN PA (PHILADELPHIA, BUCKS, CHESTER, DELAWARE AND MONTGOMERY COUNTIES). THE ACTIVITIES IN THIS PROPOSAL WILL ENHANCE AND STRENGTHEN NSC’S EXISTING CAPACITY TO HELP SURVIVORS ACHIEVE INDEPENDENCE AND SELF-SUFFICIENCY. THE GOALS OF THIS PROPOSAL ARE: 1) STRENGTHEN HOUSING ASSISTANCE SUPPORTS FOR SURVIVORS OF HUMAN TRAFFICKING; 2) PROVIDE MENTAL HEALTH SERVICES AND WELLNESS ACTIVITIES TO SURVIVORS ENROLLED IN THE PROGRAM; 3) PROVIDE ACCESS TO HEALTH INSURANCE AND PRIMARY CARE FOR FOREIGN NATIONALS AFFECTED BY HUMAN TRAFFICKING; 4) INCREASE CAPACITY TO PROVIDE IMMIGRATION LEGAL ASSISTANCE; 5) PROVIDE COMPREHENSIVE CASE MANAGEMENT SUPPORTS THAT ARE CULTURALLY RESPONSIVE; 6) REFER CLIENTS TO NSC’S JOB READINESS TRAINING; AND 7) PROVIDE TRAINING AND PUBLIC AWARENESS TO INCREASE IDENTIFICATION OF HUMAN TRAFFICKING VICTIMS. FOR THE 36-MONTH PROJECT PERIOD, THIS PROPOSAL AIMS TO FIND SAFE AND APPROPRIATE HOUSING FOR 30 SURVIVORS, FILE 240 APPLICATIONS FOR LEGAL IMMIGRATION RELIEF FOR FOREIGN-BORN SURVIVORS AND QUALIFYING FAMILY MEMBERS, PROVIDE MENTAL HEALTH SERVICES TO 30 SURVIVORS, PROVIDE ACCESS TO MEDICAL CARE TO 30 SURVIVORS, PROVIDE TRAINING TO 300 PROFESSIONALS TO INCREASE VICTIM IDENTIFICATION IN THE REGION, AND REFER 30 CLIENTS TO NSC’S EMPLOYMENT TEAM FOR JOB READINESS TRAINING. ALL SURVIVORS RECEIVING COMPREHENSIVE SERVICES UNDER THIS PROPOSAL WILL RECEIVE CASE MANAGEMENT SERVICES THROUGH THE PROGRAM TO HELP COORDINATE INTERNAL AND EXTERNAL REFERRALS FOR SERVICES. BY PROVIDING ENHANCING CULTURALLY RESPONSIVE SERVICES TO CULTURALLY IMMIGRANT POPULATIONS FROM LATIN AMERICA, AFRICA AND ASIA, THE PROGRAM WILL CONTINUE TO PROMOTE ACCESS TO JUSTICE AND SUPPORTS FOR IMMIGRANT VICTIMS AFFECTED BY HUMAN TRAFFICKING WHO HAVE BEEN HISTORICALLY UNDERSERVED, MARGINALIZED AND AFFECTED BY INEQUITY.",PA,PA60000,252,department-of-justice,ASST_NON_15POVC22GG03773HT_015
234938950,2019VTBXK009,CRIMINAL JUSTICE COORDINATING COUNCIL,2019-10-01,2022-09-30,800000.0,Department of Justice,Office of Justice Programs,16.320,THE GEORGIA COALITION TO COMBAT HUMAN TRAFFICKING,GA,GA04000,252,department-of-justice,ASST_NON_2019VTBXK009_015
234938948,2019VTBXK007,MS DEPARTMENT OF PUBLIC SAFETY,2019-10-01,2022-09-30,800000.0,Department of Justice,Office of Justice Programs,16.320,FY 2019 HUMAN TRAFFICKING TASK FORCE GRANT,MS,MS36000,252,department-of-justice,ASST_NON_2019VTBXK007_015
234938947,2019VTBXK006,COUNTY OF VENTURA,2019-10-01,2022-09-30,800000.0,Department of Justice,Office of Justice Programs,16.320,VENTURA COUNTY HUMAN TRAFFICKING TASK FORCE,CA,CA65042,252,department-of-justice,ASST_NON_2019VTBXK006_015
231636209,15POVC24GG01831HT,SANAR WELLNESS INSTITUTE,2024-10-01,2027-09-30,800000.0,Department of Justice,Office of Justice Programs,16.320,"THE SANAR INSTITUTE WILL PROVIDE LONG-TERM, EVIDENCE-BASED, TRAUMA- SPECIFIC BEHAVIORAL HEALTH SERVICES FOR VICTIMS OF ALL FORMS OF HUMAN TRAFFICKING IN NORTHERN NEW JERSEY, WITH A FOCUS ON HISTORICALLY UNDERSERVED AND MARGINALIZED COMMUNITIES, PARTICULARLY THE SPANISH SPEAKING LATINX COMMUNITY. THE HUMAN TRAFFICKING HEALING AND RESILIENCY PROGRAM (HT-HARP) WILL OFFER EVIDENCE-BASED, TRAUMA-SPECIFIC, PSYCHOTHERAPY MODALITIES AND WELLNESS SERVICES GUIDED BY SANARS TRI-PHASIC HEALING MODEL THAT INCREASE VICTIM SAFETY, INDEPENDENCE, SELF-SUFFICIENCY, AND WELL-BEING. THE OUTCOMES FROM HT-HARP INCLUDE DECREASING TRAFFICKING SURVIVORS VULNERABILITIES AND NEEDS FOR ONGOING CRISIS SUPPORT, DECREASING THE NEGATIVE IMPACTS OF TRAUMA ON THEIR LIVES, AND INCREASING PROTECTIVE FACTORS, RESILIENCE, AND QUALITY OF LIFE. SERVICES WILL BE AVAILABLE FOR SURVIVORS OF ALL FORMS OF TRAFFICKING WITH A FOCUS ON UNDERSERVED POPULATIONS INCLUDING LABOR TRAFFICKING SURVIVORS, IMMIGRANTS, REFUGEES, UNACCOMPANIED MINORS, CULTURAL, RACIAL, AND ETHNIC MINORITIES, INDIVIDUALS FROM LOCAL COMMUNITIES IMPACTED BY POVERTY AND CRIME, AND 2SLGBTQ+ INDIVIDUALS. THE GOALS OF THE PROJECT ARE: 1) STRENGTHEN ACCESS TO LONG-TERM, TRAUMA-SPECIFIC BEHAVIORAL HEALTH SERVICES THAT WILL DECREASE TRAFFICKING SURVIVORS VULNERABILITIES, REDUCE NEEDS FOR ONGOING CRISIS SUPPORT, DECREASE THE NEGATIVE IMPACTS OF TRAUMA ON THEIR LIVES, AND INCREASE PROTECTIVE FACTORS, RESILIENCE AND QUALITY OF LIFE; 2) EXPAND THE QUANTITY AND QUALITY OF INDIVIDUALIZED, TRAUMA-SPECIFIC BEHAVIORAL HEALTH & COLLABORATIVE SERVICE LINKAGES THAT MITIGATE VULNERABILITIES TO RE-TRAFFICKING AND EXPLOITATION; 3) EXPAND TRAUMA-CONSCIOUS AND PERSON-CENTERED PRACTICES WITHIN LOCAL AND REGIONAL ORGANIZATIONS SERVING SURVIVORS OF ALL FORMS OF HUMAN TRAFFICKING THAT INCREASE SAFETY, INDEPENDENCE, SELF-SUFFICIENCY, AND WELLBEING; 4) EXPAND TRAUMA-INFORMED SERVICES THROUGH TRAUMA AND RESILIENCE PSYCHOEDUCATION CURRICULUM THAT INCREASES THE SAFETY, INDEPENDENCE, SELF-SUFFICIENCY, AND WELLBEING OF SURVIVORS OF ALL FORMS OF HUMAN TRAFFICKING; AND 5) ENSURE THE HUMAN TRAFFICKING HEALING AND RESILIENCY PROGRAM MEETS ITS GOALS, OBJECTIVES, AND GRANT MANAGEMENT REQUIREMENTS.",NJ,NJ51000,252,department-of-justice,ASST_NON_15POVC24GG01831HT_015
231636208,15POVC24GG01828HT,MOUNT SINAI HOSPITAL,2024-10-01,2027-09-30,800000.0,Department of Justice,Office of Justice Programs,16.320,"THROUGH THIS AWARD, MOUNT SINAI ADOLESCENT HEALTH CENTER (MSAHC) WILL IMPLEMENT THE EXPANDING BEHAVIORAL HEALTH SERVICES FOR HUMAN TRAFFICKING VICTIMS AT THE MOUNT SINAI ADOLESCENT HEALTH CENTER PROGRAM. THE PURPOSE IS TO INCREASE THE QUALITY AND QUANTITY OF BEHAVIORAL HEALTH SERVICES TO ASSIST VICTIMS OF HUMAN TRAFFICKING AGES 10-26 BY ADDING COGNITIVE PROCESSING THERAPY (CPT) TO ITS PROGRAM FOR ADOLESCENT AND YOUNG ADULT HUMAN TRAFFICKING VICTIMS. PROJECT ACTIVITIES INCLUDE TRAINING MSAHC MENTAL HEALTH CLINICIANS IN CPT, IMPLEMENTING CPT SERVICES IN ITS ARTICLE 28 PRIMARY CARE MENTAL HEALTH PROGRAM AND ARTICLE 31 MENTAL HEALTH CLINIC, AND ESTABLISHING A WORKING GROUP AT THE MSAHC TO IMPROVE THE QUALITY OF TRAFFICKING SERVICES. EXPECTED OUTCOMES INCLUDE THE PROVISION OF CPT TO SEX AND LABOR TRAFFICKING VICTIMS; CONNECTION TO COMPREHENSIVE, INTEGRATED EMOTIONAL SUPPORT, SAFETY, AND HEALTH SERVICES; AND REGULAR PROGRAM ASSESSMENTS. THE PROGRAM WILL BE IMPLEMENTED AT THE MSAHC IN EAST HARLEM IN NEW YORK CITY, A COMPREHENSIVE, INTEGRATED, CONFIDENTIAL, YOUTH-SPECIFIC HEALTH CARE PROGRAM WHICH PROVIDES PRIMARY CARE, SEXUAL AND REPRODUCTIVE HEALTH, BEHAVIORAL AND MENTAL HEALTH, HEALTH EDUCATION, NUTRITION, OPTICAL, AND LEGAL SERVICES AT NO COST TO PATIENTS.",NY,NY51000,252,department-of-justice,ASST_NON_15POVC24GG01828HT_015
231636181,15POVC24GG01748HT,"LOVE146, INC.",2024-10-01,2027-09-30,800000.0,Department of Justice,Office of Justice Programs,16.320,"THE PURPOSE OF LOVE146S SUPPORTING CONNECTICUTS TRANSITION-AGE YOUTH INTO ADULTHOOD PROJECT IS TO STRENGTHEN ECONOMIC EMPOWERMENT, EDUCATION, AND EMPLOYMENT SERVICES TO TRANSITION-AGE YOUTH (16-25) IN CONNECTICUT WHO HAVE EXPERIENCED OR ARE AT RISK OF HUMAN TRAFFICKING THROUGH THE DELIVERY OF SPECIALIZED, TRAUMA-INFORMED TRANSITIONAL SERVICES AND COLLABORATION WITH LOCAL STAKEHOLDERS. TRANSITIONAL SERVICES SPECIALISTS WILL PROVIDE EDUCATIONAL, VOCATIONAL, FINANCIAL AID, AND SCHOLARSHIP RESEARCH AND APPLICATION ASSISTANCE, SUPPORTING YOUTH IN PREPARING FOR AND ENGAGING IN POST-SECONDARY EDUCATION AND EMPLOYMENT. YOUTH WILL ALSO BE SUPPORTED IN ADDRESSING BARRIERS TO EMPLOYMENT AND EDUCATION THROUGH THE PROVISION OF TRANSPORTATION, CHILDCARE, BASIC NEEDS, AND OTHER ESSENTIAL SERVICES. LOVE146 WILL COLLABORATE WITH AND TRAIN STAKEHOLDERS IN ADULT EDUCATION, WORKFORCE DEVELOPMENT, AND OTHER LOCAL PARTNERS TO INCREASE ACCESS TO ECONOMIC EMPOWERMENT OPPORTUNITIES AND SPECIALIZED SERVICES FOR TRANSITION-AGE YOUTH. LOVE146 WILL ALSO LEVERAGE EXISTING SERVICES AND PARTICIPATE IN COALITIONS TO BUILD CAPACITY TO SUPPORT YOUTH AND STRENGTHEN ECONOMIC EMPOWERMENT. IMPLEMENTATION OF THE SUPPORTING CONNECTICUTS TRANSITION-AGE YOUTH INTO ADULTHOOD PROJECT WILL INCREASE ACCESS AND STRENGTHEN ECONOMIC EMPOWERMENT THROUGH THE PROVISION OF SPECIALIZED EMPLOYMENT AND EDUCATION SERVICES, IN COLLABORATION WITH LOCAL STAKEHOLDERS, RESULTING IN INCREASED SAFETY, INDEPENDENCE, SELF-SUFFICIENCY, AND IMPROVED HEALTH AND WELL-BEING AMONG TRANSITION-AGE YOUTH IN CONNECTICUT.",CT,CT52000,252,department-of-justice,ASST_NON_15POVC24GG01748HT_015
